root_1,10,2 16 9 9 9 001 00a 040 002 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,4 16 9 9 9 001 00c 040 004 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,8 16 9 9 9 001 000 040 008 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,10 16 9 9 9 001 002 040 00a 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,12 16 9 9 9 001 004 040 00c 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,13 16 9 9 9 001 005 040 00d 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,16 16 9 9 9 001 018 040 010 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,17 16 9 9 9 001 019 040 011 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,20 16 9 9 9 001 01c 040 014 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,22 16 9 9 9 001 01e 040 016 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,32 16 9 9 9 001 028 040 020 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,80 16 9 9 9 001 058 040 050 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,84 16 9 9 9 001 05c 040 054 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,85 16 9 9 9 001 05d 040 055 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
