external/i106b.bits,17,16,89.6,TIMEOUT
external/i106b.bits,19,16,45.0,UNSAT
external/i106b.bits,20,16,24.8,UNSAT
external/i106b.bits,22,16,30.8,UNSAT
external/i106b.bits,21,16,53.1,UNSAT
external/i107.bits,2,16,44.1,UNSAT
external/i107.bits,0,16,89.6,TIMEOUT
external/i107.bits,1,16,73.6,UNSAT
external/i107.bits,4,16,44.9,UNSAT
external/i107.bits,5,16,41.8,UNSAT
external/i107.bits,3,16,84.6,UNSAT
external/i107.bits,7,16,33.6,UNSAT
external/i107.bits,6,16,45.5,UNSAT
external/i107.bits,10,16,28.2,UNSAT
external/i107.bits,8,16,48.5,UNSAT
external/i107.bits,9,16,46.0,UNSAT
external/i107.bits,11,16,38.8,UNSAT
external/i107.bits,12,16,51.4,UNSAT
external/i107.bits,14,16,49.9,UNSAT
external/i107.bits,13,16,76.0,UNSAT
external/i107.bits,15,16,43.0,UNSAT
external/i107.bits,17,16,46.8,UNSAT
external/i107.bits,18,16,42.3,UNSAT
external/i107.bits,16,16,64.4,UNSAT
external/i107.bits,19,16,40.1,UNSAT
external/i107.bits,21,16,50.3,UNSAT
external/i107.bits,22,16,34.9,UNSAT
external/i107.bits,20,16,78.5,UNSAT
external/stapleton60.bits,0,16,38.5,UNSAT
external/stapleton60.bits,3,16,31.7,UNSAT
external/stapleton60.bits,2,16,52.1,UNSAT
external/stapleton60.bits,1,16,72.9,UNSAT
external/stapleton60.bits,4,16,48.3,UNSAT
external/stapleton60.bits,6,16,60.9,UNSAT
external/stapleton60.bits,5,16,79.9,UNSAT
external/stapleton60.bits,7,16,33.5,UNSAT
external/stapleton60.bits,10,16,35.0,UNSAT
external/stapleton60.bits,8,16,49.3,UNSAT
external/stapleton60.bits,9,16,48.8,UNSAT
external/stapleton60.bits,11,16,38.8,UNSAT
external/stapleton60.bits,12,16,33.7,UNSAT
external/stapleton60.bits,13,16,42.6,UNSAT
external/stapleton60.bits,14,16,42.7,UNSAT
external/stapleton60.bits,15,16,44.5,UNSAT
external/stapleton60.bits,17,16,43.0,UNSAT
external/stapleton60.bits,16,16,77.5,UNSAT
external/stapleton60.bits,18,16,61.8,UNSAT
external/stapleton60.bits,19,16,36.2,UNSAT
external/stapleton60.bits,21,16,36.0,UNSAT
external/stapleton60.bits,20,16,61.8,UNSAT
external/stapleton60.bits,22,16,42.5,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,0,16,34.2,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,1,16,42.0,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,2,16,34.8,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,3,16,47.9,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,4,16,28.2,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,5,16,51.6,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,7,16,34.5,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,8,16,38.0,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,6,16,74.6,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,9,16,48.3,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,10,16,33.9,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,11,16,38.5,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,12,16,57.7,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,14,16,43.5,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,13,16,75.1,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,15,16,35.6,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,17,16,28.3,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,16,16,50.2,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,18,16,33.1,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,20,16,38.2,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,19,16,61.4,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,21,16,58.2,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,22,16,35.3,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,0,16,52.7,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,1,16,50.8,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,2,16,63.0,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,4,16,43.5,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,5,16,35.8,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,3,16,89.7,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,6,16,47.2,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,7,16,32.4,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,10,16,39.0,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,8,16,54.9,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,9,16,51.7,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,12,16,29.9,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,13,16,51.0,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,11,16,75.0,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,14,16,70.1,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,15,16,52.3,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,16,16,66.1,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,18,16,43.4,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,17,16,52.2,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,19,16,35.7,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,20,16,37.8,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,21,16,45.0,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,22,16,40.9,UNSAT
external/i19-perminov56.bits,0,12,89.7,TIMEOUT
external/i19-perminov56.bits,1,12,89.8,TIMEOUT
external/i19-perminov56.bits,2,12,89.7,TIMEOUT
external/i19-perminov56.bits,3,12,89.8,TIMEOUT
external/i19-perminov56.bits,4,12,89.7,TIMEOUT
external/i19-perminov56.bits,5,12,89.9,TIMEOUT
external/i19-perminov56.bits,6,12,89.5,TIMEOUT
external/i19-perminov56.bits,7,12,89.8,TIMEOUT
external/i19-perminov56.bits,8,12,89.7,TIMEOUT
external/i19-perminov56.bits,9,12,89.9,TIMEOUT
external/i19-perminov56.bits,10,12,89.8,TIMEOUT
external/i19-perminov56.bits,11,12,89.8,TIMEOUT
external/i19-perminov56.bits,12,12,89.8,TIMEOUT
external/i19-perminov56.bits,13,12,90.2,TIMEOUT
external/i19-perminov56.bits,14,12,89.9,TIMEOUT
external/i19-perminov56.bits,15,12,89.6,TIMEOUT
external/i19-perminov56.bits,16,12,90.2,TIMEOUT
external/i19-perminov56.bits,17,12,90.6,TIMEOUT
external/i19-perminov56.bits,18,12,89.8,TIMEOUT
external/i19-perminov56.bits,19,12,90.0,TIMEOUT
external/i19-perminov56.bits,20,12,90.0,TIMEOUT
external/i19-perminov56.bits,21,12,90.2,TIMEOUT
external/i19-perminov56.bits,22,12,89.8,TIMEOUT
external/i106b.bits,0,12,90.0,TIMEOUT
external/i106b.bits,1,12,89.7,TIMEOUT
external/i106b.bits,2,12,89.9,TIMEOUT
external/i106b.bits,3,12,89.6,TIMEOUT
external/i106b.bits,4,12,89.8,TIMEOUT
external/i106b.bits,5,12,90.0,TIMEOUT
external/i106b.bits,6,12,89.8,TIMEOUT
external/i106b.bits,7,12,89.9,TIMEOUT
external/i106b.bits,8,12,89.8,TIMEOUT
external/i106b.bits,9,12,89.6,TIMEOUT
external/i106b.bits,10,12,89.8,TIMEOUT
external/i106b.bits,11,12,89.8,TIMEOUT
external/i106b.bits,12,12,89.9,TIMEOUT
external/i106b.bits,13,12,89.8,TIMEOUT
external/i106b.bits,14,12,89.8,TIMEOUT
external/i106b.bits,15,12,89.9,TIMEOUT
external/i106b.bits,16,12,89.8,TIMEOUT
external/i106b.bits,17,12,89.9,TIMEOUT
external/i106b.bits,18,12,89.8,TIMEOUT
external/i106b.bits,19,12,89.5,TIMEOUT
external/i106b.bits,20,12,89.7,TIMEOUT
external/i106b.bits,21,12,89.9,TIMEOUT
external/i106b.bits,22,12,89.6,TIMEOUT
external/i107.bits,0,12,89.7,TIMEOUT
external/i107.bits,1,12,89.9,TIMEOUT
external/i107.bits,2,12,89.8,TIMEOUT
external/i107.bits,3,12,89.8,TIMEOUT
external/i107.bits,4,12,89.9,TIMEOUT
external/i107.bits,5,12,89.8,TIMEOUT
external/i107.bits,6,12,89.8,TIMEOUT
external/i107.bits,7,12,90.0,TIMEOUT
external/i107.bits,8,12,90.5,TIMEOUT
external/i107.bits,9,12,89.9,TIMEOUT
external/i107.bits,10,12,89.8,TIMEOUT
external/i107.bits,11,12,89.8,TIMEOUT
external/i107.bits,12,12,89.9,TIMEOUT
external/i107.bits,13,12,89.7,TIMEOUT
external/i107.bits,14,12,89.8,TIMEOUT
external/i107.bits,15,12,89.8,TIMEOUT
external/i107.bits,16,12,89.7,TIMEOUT
external/i107.bits,17,12,89.8,TIMEOUT
external/i107.bits,18,12,89.7,TIMEOUT
external/i107.bits,19,12,89.7,TIMEOUT
external/i107.bits,20,12,90.0,TIMEOUT
external/i107.bits,21,12,90.0,TIMEOUT
external/i107.bits,22,12,89.7,TIMEOUT
external/stapleton60.bits,0,12,90.0,TIMEOUT
