file,status,pa,pb,pc,pairs,coinc,nearmiss,maxc
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w201c367c-000.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w225c367j-000.tab,ok,3,0,2,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w201c23ci-001.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c347e-000.tab,ok,0,3,2,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w249c346j-000.tab,ok,0,0,2,2,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w211c247g-000.tab,ok,0,2,4,6,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w165c235e-000.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w201c23ci-000.tab,ok,2,0,2,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w227c3agj-000.tab,ok,2,4,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c23ci-001.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c36dj-000.tab,ok,0,2,1,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c23aj-000.tab,ok,0,2,2,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w241c35eh-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w233c23ci-000.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c36eh-000.tab,ok,0,2,3,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w223c3agj-000.tab,ok,2,4,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w189c48ae-000.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c23ci-001.tab,ok,4,0,0,4,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c235e-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w205c23ci-000.tab,ok,4,0,2,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w225c28aj-000.tab,ok,2,0,1,3,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c37eg-000.tab,ok,3,3,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c34ci-000.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c48aj-000.tab,ok,3,3,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w199c23fg-000.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w205c23ci-001.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c346d-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c23ci-000.tab,ok,3,0,0,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c34ej-000.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c347g-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w201c23ci-004.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w197c23ci-003.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w225c34eg-000.tab,ok,3,0,0,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w225c238e-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w197c23ci-002.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w201c23ci-005.tab,ok,4,0,0,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c37eg-000.tab,ok,4,1,0,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w181c28aj-000.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w181c35eh-000.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w229c356e-000.tab,ok,0,1,2,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w233c238h-000.tab,ok,3,0,0,3,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c34dg-000.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w207c23ci-000.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c23ci-001.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c349i-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w227c346e-000.tab,ok,0,4,0,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w173c347g-000.tab,ok,0,3,2,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c23ci-002.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w225c39hi-000.tab,ok,0,2,2,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c239h-000.tab,ok,4,2,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w205c23ci-003.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w231c247g-000.tab,ok,0,4,0,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c23ci-000.tab,ok,4,0,1,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c3agj-000.tab,ok,3,4,0,7,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w223c467d-000.tab,ok,1,4,0,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w205c23ci-002.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c23ci-003.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w245c34ef-000.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c346g-000.tab,ok,4,1,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w173c347g-001.tab,ok,0,3,0,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w201c23ci-007.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w197c23ci-000.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c367f-000.tab,ok,0,4,1,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w205c37eg-000.tab,ok,2,4,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c235f-000.tab,ok,3,3,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w197c23ci-001.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w211c239i-000.tab,ok,0,2,2,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w199c28ah-000.tab,ok,0,3,3,6,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c23ci-000.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w235c28aj-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w201c23ci-006.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w229c48ah-000.tab,ok,3,3,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w207c23ci-001.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c34aj-000.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c235i-000.tab,ok,0,3,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w211c34ci-000.tab,ok,4,0,0,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w181c34ef-001.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c34aj-000.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w173c346f-000.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w207c367g-000.tab,ok,0,3,3,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w227c346d-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w211c23ci-000.tab,ok,4,0,0,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w229c236f-002.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c39hi-000.tab,ok,0,3,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c235g-000.tab,ok,0,3,0,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w193c23ci-001.tab,ok,3,0,1,4,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c367g-000.tab,ok,3,3,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w193c23ci-000.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c23eg-000.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w197c38eh-000.tab,ok,3,4,0,7,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w211c23ci-001.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w255c236bk-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w189c48ae-001.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w237c35eh-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w207c37dg-000.tab,ok,4,0,1,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w239c235e-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c3agj-000.tab,ok,2,4,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c23ci-004.tab,ok,4,0,0,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w181c34ef-000.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c35eh-000.tab,ok,3,4,0,7,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c48ah-000.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w225c247g-000.tab,ok,0,2,2,4,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w229c236f-001.tab,ok,0,2,2,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w193c23ci-002.tab,ok,4,0,0,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w193c23ci-003.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w229c236f-000.tab,ok,0,4,0,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w211c367j-000.tab,ok,2,0,2,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w231c367g-000.tab,ok,0,4,0,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c34aj-001.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w227c46eh-000.tab,ok,0,3,1,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c47eg-000.tab,ok,0,2,0,2,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c248h-000.tab,ok,0,3,1,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c347g-001.tab,ok,3,0,0,3,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c23eg-000.tab,ok,4,0,0,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w205c349j-000.tab,ok,4,2,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w233c347g-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w201c36cd-000.tab,ok,0,2,1,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c23ci-000.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c247g-000.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c23ci-001.tab,ok,3,0,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c48eh-000.tab,ok,4,1,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c236f-000.tab,ok,0,3,2,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w241c36cd-000.tab,ok,0,3,2,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w207c48ae-000.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c347g-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w235c356e-000.tab,ok,0,4,0,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c356h-000.tab,ok,4,0,0,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w181c389h-000.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w223c357eg-000.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w165c28aj-000.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c347c-000.tab,ok,0,1,2,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w231c389e-000.tab,ok,3,0,0,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c23ci-003.tab,ok,4,0,1,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c23ci-002.tab,ok,3,0,0,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w229c347i-000.tab,ok,2,3,0,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w213c235h-000.tab,ok,3,4,0,7,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w227c357eg-000.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w203c48ah-000.tab,ok,3,3,0,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w207c358e-000.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w223c357eg-001.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c34ad-000.tab,ok,2,0,2,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c49eh-000.tab,ok,0,4,1,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w223c48ae-000.tab,ok,3,0,0,3,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w223c347c-000.tab,ok,0,2,0,2,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w211c235e-000.tab,ok,0,4,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c239i-000.tab,ok,0,3,1,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c367g-001.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c357eg-000.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w293c379af-000.tab,ok,2,0,0,2,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c23ci-006.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c36cd-000.tab,ok,0,2,3,5,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w231c236g-000.tab,ok,0,4,1,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c23ci-007.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c357eg-001.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c367g-000.tab,ok,0,3,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w205c347f-000.tab,ok,4,3,0,7,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c47eh-000.tab,ok,0,1,1,2,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w233c389h-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w211c23fg-000.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w189c28aj-000.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c346f-001.tab,ok,3,1,0,4,6,3,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w207c236g-000.tab,ok,0,3,1,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w235c235e-000.tab,ok,4,0,0,4,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w189c35eh-000.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w219c28aj-000.tab,ok,0,4,1,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c23ci-005.tab,ok,4,0,0,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c23ci-004.tab,ok,2,0,0,2,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w209c479g-000.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c347c-000.tab,ok,1,4,0,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w215c236g-000.tab,ok,0,3,1,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w207c239c-000.tab,ok,3,0,3,6,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c389h-000.tab,ok,2,0,3,5,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w217c48ah-000.tab,ok,0,3,2,5,0,0,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c28hj-000.tab,ok,0,4,0,4,2,1,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w221c346f-000.tab,ok,3,0,0,3,4,2,1
matmul/dbcache/_tgz/schemes/20x2+49x+4y6+8y4+11y3+z31+z30+z28/i44w211c347g-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/_tgz/schemes/21x2+48x+4y6+9y4+10y3+z32+2z29/i62w219c23ci-008.tab,ok,3,0,0,3,4,2,1
matmul/dbcache/_tgz/schemes/21x2+48x+4y6+9y4+10y3+z32+2z29/i62w249c346e-000.tab,ok,0,1,1,2,2,1,1
matmul/dbcache/_tgz/schemes/21x2+48x+4y6+9y4+10y3+z32+2z29/i62w259c367g-000.tab,ok,3,0,0,3,4,2,1
matmul/dbcache/_tgz/schemes/21x2+48x+4y6+9y4+10y3+z32+2z29/i62w257c346f-000.tab,ok,2,1,1,4,6,3,1
matmul/dbcache/_tgz/schemes/21x2+48x+4y6+9y4+10y3+z32+2z29/i62w235c347g-000.tab,ok,1,0,0,1,2,1,1
matmul/dbcache/_tgz/schemes/21x2+48x+4y6+9y4+10y3+z32+2z29/i62w247c47eg-000.tab,ok,1,2,1,4,6,3,1
